,Unnamed: 0,유투버,월,연도,평균 조회수,평균 영상 좋아요 수,영상개수,구독자,구독자 성장율,감성점수,평균_영상간격,null_지속,충성시청자_비율,구독자점수,조회수점수,충성도점수
2706,2706,채니 CHAENY,10,2022,31515.0,616.6666666666666,3,24300.0,1.0125,0.5619774450101125,10.5,0,0.2028985507246377,6.0,12.0,8.0
2707,2707,채니 CHAENY,11,2022,134620.0,3429.75,4,25300.0,1.0411522633744856,0.7359449796375497,6.333333333333333,0,0.0732600732600732,6.0,15.0,4.0
2708,2708,채니 CHAENY,12,2022,4846.0,91.0,1,26100.0,1.0316205533596838,0.8287505083962491,,1,0.0,6.0,6.0,2.0
2709,2709,채니 CHAENY,1,2023,12382.0,252.0,1,26700.0,1.0229885057471264,0.7847134705100741,,2,0.05,6.0,9.0,4.0
2710,2710,채니 CHAENY,2,2023,84356.0,1994.0,2,27400.0,1.0262172284644195,0.8427178579140763,10.0,0,0.0523809523809523,6.0,15.0,4.0
2711,2711,채니 CHAENY,3,2023,17731.33333333333,327.8333333333333,6,28100.0,1.0255474452554745,0.733910580883977,4.2,0,0.1807909604519774,6.0,12.0,8.0
2712,2712,채니 CHAENY,4,2023,6289.5,133.5,4,28400.0,1.01067615658363,0.7409589576352503,6.333333333333333,0,0.2790697674418604,6.0,6.0,8.0
2713,2713,채니 CHAENY,5,2023,66557.0,1376.5,2,29000.0,1.0211267605633805,0.7780741321042254,8.0,0,0.1860465116279069,6.0,15.0,8.0
2714,2714,채니 CHAENY,6,2023,10852.2,244.2,5,29400.0,1.013793103448276,0.7820883175906013,7.25,0,0.188235294117647,6.0,9.0,8.0
2715,2715,채니 CHAENY,7,2023,87721.0,2249.5,2,30300.0,1.030612244897959,0.7883204920715048,17.0,0,0.0962962962962963,6.0,15.0,4.0
2716,2716,채니 CHAENY,8,2023,10252.8,223.0,5,30900.0,1.0198019801980198,0.7303594103993823,7.25,0,0.2857142857142857,6.0,9.0,8.0
2717,2717,채르니Chaerny,8,2022,25457.5,194.25,4,63500.0,1.037581699346405,0.6510916567995957,5.0,0,0.0975609756097561,9.0,12.0,4.0
2718,2718,채르니Chaerny,9,2022,12320.66666666667,115.3333333333333,3,63900.0,1.0062992125984251,0.6921845824919014,10.0,0,0.1891891891891892,9.0,9.0,8.0
2719,2719,채르니Chaerny,10,2022,,,0,64500.0,1.0093896713615025,,,1,,9.0,0.0,0.0
2720,2720,채르니Chaerny,11,2022,,,0,65300.0,1.012403100775194,,,2,,9.0,0.0,0.0
2721,2721,채르니Chaerny,12,2022,3239.5,62.5,2,65800.0,1.007656967840735,0.4971196217970414,2.0,0,0.0555555555555555,9.0,6.0,4.0
2722,2722,채르니Chaerny,1,2023,3625.333333333333,51.66666666666666,3,66000.0,1.0030395136778116,0.6670375328238417,6.5,0,0.0967741935483871,9.0,6.0,4.0
2723,2723,채르니Chaerny,2,2023,6788.0,80.0,1,66300.0,1.0045454545454546,0.6371896309512002,,1,0.0,9.0,6.0,2.0
2724,2724,채르니Chaerny,3,2023,23584.66666666667,168.3333333333333,3,66400.0,1.001508295625943,0.7729706985609872,9.0,0,0.1041666666666666,9.0,12.0,6.0
2725,2725,채르니Chaerny,4,2023,15481.5,121.5,2,66500.0,1.0015060240963856,0.8536038441317422,11.0,0,0.09375,9.0,9.0,4.0
2726,2726,채르니Chaerny,5,2023,,,0,66700.0,1.0030075187969925,,,1,,9.0,0.0,0.0
2727,2727,채르니Chaerny,6,2023,11412.8,170.6,5,67400.0,1.0104947526236885,0.7072704104723129,5.5,0,0.1159420289855072,9.0,9.0,6.0
2728,2728,채르니Chaerny,7,2023,5314.4,69.0,5,67900.0,1.0074183976261128,0.6680534664789836,6.0,0,0.1238095238095238,9.0,6.0,6.0
2729,2729,채르니Chaerny,8,2023,3378.571428571428,54.71428571428572,7,68200.0,1.004418262150221,0.6551117541061507,2.5,0,0.2444444444444444,9.0,6.0,8.0
2730,2730,채소,8,2022,35529.33333333334,562.3333333333334,3,184000.0,1.0,0.781456262851829,6.5,0,0.0449438202247191,12.0,15.0,2.0
2731,2731,채소,9,2022,26916.4,470.6,5,184000.0,1.0,0.7406304491149795,5.5,0,0.1584158415841584,12.0,12.0,8.0
2732,2732,채소,10,2022,23427.5,356.0,2,183000.0,0.9945652173913044,0.8083239450801019,22.0,0,0.0181818181818181,12.0,12.0,2.0
2733,2733,채소,11,2022,24126.2,348.2,5,183000.0,1.0,0.5937284567356109,6.0,0,0.1075268817204301,12.0,12.0,6.0
2734,2734,채소,12,2022,85227.66666666667,1002.333333333333,3,183000.0,1.0,0.6783479443897649,9.0,0,0.0431372549019607,12.0,15.0,2.0
2735,2735,채소,1,2023,50988.0,738.0,2,183000.0,1.0,0.5112276185233638,10.0,0,0.064516129032258,12.0,15.0,4.0
2736,2736,채소,2,2023,41091.0,523.0,3,183000.0,1.0,0.6574656770713088,7.0,0,0.0609756097560975,12.0,15.0,4.0
2737,2737,채소,3,2023,38456.6,580.0,5,183000.0,1.0,0.6990416329436832,6.25,0,0.091743119266055,12.0,15.0,4.0
2738,2738,채소,4,2023,28871.16666666667,413.0,6,183000.0,1.0,0.7116343320629372,2.8,0,0.1398601398601398,12.0,12.0,6.0
2739,2739,채소,5,2023,36453.33333333334,552.5,6,184000.0,1.005464480874317,0.4200235169252909,4.6,0,0.0792079207920792,12.0,15.0,4.0
2740,2740,채소,6,2023,26142.0,379.3333333333333,6,184000.0,1.0,0.6044459679649447,5.2,0,0.1121495327102803,12.0,12.0,6.0
2741,2741,채소,7,2023,25089.33333333333,346.0,3,184000.0,1.0,0.6863845740458225,13.0,0,0.064516129032258,12.0,12.0,4.0
2742,2742,채소,8,2023,26347.66666666667,447.8333333333333,6,183000.0,0.9945652173913044,0.6961949332543733,3.6,0,0.2027027027027027,12.0,12.0,8.0
2743,2743,최은경의 관리사무소,8,2022,327186.5,4717.5,4,131000.0,1.0737704918032789,0.754915947462461,7.0,0,0.0934426229508196,12.0,15.0,4.0
2744,2744,최은경의 관리사무소,9,2022,147420.6,2613.6,5,136000.0,1.0381679389312977,0.7732560605573213,7.0,0,0.1322674418604651,12.0,15.0,6.0
2745,2745,최은경의 관리사무소,10,2022,341222.5,2387.75,4,139000.0,1.0220588235294117,0.7048231243478621,7.0,0,0.099537037037037,12.0,15.0,4.0
2746,2746,최은경의 관리사무소,11,2022,187538.0,2986.0,3,142000.0,1.0215827338129495,0.7536469207857045,7.0,0,0.1011235955056179,12.0,15.0,4.0
2747,2747,최은경의 관리사무소,12,2022,129281.0,2474.6,5,145000.0,1.0211267605633805,0.817414667563408,7.0,0,0.103030303030303,12.0,15.0,6.0
2748,2748,최은경의 관리사무소,1,2023,136128.5,2135.0,4,147000.0,1.013793103448276,0.7927116132564561,7.0,0,0.0984615384615384,12.0,15.0,4.0
2749,2749,최은경의 관리사무소,2,2023,352058.0,4364.75,4,152000.0,1.034013605442177,0.777236592325238,7.0,0,0.0954653937947494,12.0,15.0,4.0
2750,2750,최은경의 관리사무소,3,2023,100684.2,2118.6,5,156000.0,1.0263157894736843,0.7450918057530197,7.0,0,0.1257668711656441,12.0,15.0,6.0
2751,2751,최은경의 관리사무소,4,2023,58422.66666666666,1112.333333333333,3,156000.0,1.0,0.8171081274034349,10.5,0,0.0894736842105263,12.0,15.0,4.0
2752,2752,최은경의 관리사무소,5,2023,182008.5,2345.5,4,158000.0,1.0128205128205128,0.7178623648657315,7.0,0,0.0906976744186046,12.0,15.0,4.0
2753,2753,최은경의 관리사무소,6,2023,108929.8,1766.0,5,161000.0,1.018987341772152,0.7838560949287398,7.0,0,0.1352313167259786,12.0,15.0,6.0
2754,2754,최은경의 관리사무소,7,2023,94378.75,1622.25,4,163000.0,1.0124223602484472,0.7470943644142791,7.0,0,0.0758426966292134,12.0,15.0,4.0
2755,2755,최은경의 관리사무소,8,2023,125178.0,1953.25,4,164000.0,1.0061349693251531,0.8006177315370259,7.0,0,0.0938775510204081,12.0,15.0,4.0
2756,2756,춤추는선진이,8,2022,4695.5,87.0,2,144000.0,1.0,0.6510743061080575,15.0,0,0.238095238095238,12.0,6.0,8.0
2757,2757,춤추는선진이,9,2022,8486.0,122.0,1,143000.0,0.9930555555555556,0.809201565655795,,1,0.0,12.0,9.0,2.0
2758,2758,춤추는선진이,10,2022,,,0,143000.0,1.0,,,2,,12.0,0.0,0.0
2759,2759,춤추는선진이,11,2022,,,0,142000.0,0.993006993006993,,,3,,12.0,0.0,0.0
2760,2760,춤추는선진이,12,2022,3566.25,80.5,4,142000.0,1.0,0.7148020177075033,6.0,0,0.3333333333333333,12.0,6.0,10.0
2761,2761,춤추는선진이,1,2023,13464.0,282.0,2,141000.0,0.9929577464788732,0.7440065700899471,8.0,0,0.1666666666666666,12.0,9.0,8.0
2762,2762,춤추는선진이,2,2023,5731.0,134.0,1,141000.0,1.0,0.514442772914966,,1,0.1111111111111111,12.0,6.0,6.0
2763,2763,춤추는선진이,3,2023,,,0,140000.0,0.9929078014184396,,,2,,12.0,0.0,0.0
2764,2764,춤추는선진이,4,2023,37184.25,761.25,4,140000.0,1.0,0.633355377606614,5.0,0,0.1481481481481481,12.0,15.0,6.0
2765,2765,춤추는선진이,5,2023,150707.0,3042.0,1,140000.0,1.0,0.7571721441304715,,1,0.0172413793103448,12.0,15.0,2.0
2766,2766,춤추는선진이,6,2023,3631.0,80.33333333333333,3,140000.0,1.0,0.7450511941597575,4.0,0,0.3478260869565217,12.0,6.0,10.0
2767,2767,춤추는선진이,7,2023,7550.333333333333,224.6666666666667,3,140000.0,1.0,0.6795052321420776,10.0,0,0.2,12.0,9.0,8.0
2768,2768,춤추는선진이,8,2023,13896.0,266.0,1,140000.0,1.0,0.6254198476672173,,1,0.0,12.0,9.0,2.0
2769,2769,치유,8,2022,60302.5,685.0,2,181000.0,0.9945054945054944,0.7639159170087315,22.0,0,0.0555555555555555,12.0,15.0,4.0
2770,2770,치유,9,2022,,,0,181000.0,1.0,,,1,,12.0,0.0,0.0
2771,2771,치유,10,2022,38936.0,568.0,1,180000.0,0.994475138121547,0.4611396982481605,,2,0.0,12.0,15.0,2.0
2772,2772,치유,11,2022,47234.0,515.0,3,180000.0,1.0,0.7175533487476577,6.0,0,0.0947368421052631,12.0,15.0,4.0
2773,2773,치유,12,2022,41068.66666666666,396.6666666666667,3,179000.0,0.9944444444444444,0.6199173656567721,11.5,0,0.1159420289855072,12.0,15.0,6.0
2774,2774,치유,1,2023,54124.33333333334,502.6666666666667,3,180000.0,1.005586592178771,0.6891735929949014,14.0,0,0.1547619047619047,12.0,15.0,6.0
2775,2775,치유,2,2023,38554.66666666666,340.6666666666667,3,181000.0,1.0055555555555555,0.7999009296639275,13.0,0,0.1290322580645161,12.0,15.0,6.0
2776,2776,치유,3,2023,49735.8,457.0,5,188000.0,1.0386740331491713,0.5331031387374245,7.0,0,0.1213872832369942,12.0,15.0,6.0
2777,2777,치유,4,2023,31792.0,296.5,2,188000.0,1.0,0.7707648106830584,3.0,0,0.0377358490566037,12.0,12.0,2.0
2778,2778,치유,5,2023,41911.5,438.5,2,188000.0,1.0,0.7354995272261031,17.0,0,0.0116279069767441,12.0,15.0,2.0
2779,2779,치유,6,2023,29712.0,243.0,1,188000.0,1.0,0.6843008945385615,,1,0.0357142857142857,12.0,12.0,2.0
2780,2780,치유,7,2023,15245.0,235.0,2,190000.0,1.0106382978723405,0.4895020363046162,8.0,0,0.09375,12.0,9.0,4.0
2781,2781,치유,8,2023,14267.0,163.0,2,192000.0,1.0105263157894735,0.6252104979008436,16.0,0,0.0277777777777777,12.0,9.0,2.0
2782,2782,코코초이,8,2022,61854.25,1852.75,4,71300.0,1.053175775480059,0.7086103409104801,7.0,0,0.1191489361702127,9.0,15.0,6.0
2783,2783,코코초이,9,2022,55407.6,1443.4,5,73000.0,1.023842917251052,0.773311176480817,7.0,0,0.1164021164021164,9.0,15.0,6.0
2784,2784,코코초이,10,2022,61132.75,1237.0,4,74400.0,1.0191780821917809,0.6928377943698335,7.0,0,0.1510791366906475,9.0,15.0,6.0
2785,2785,코코초이,11,2022,97567.75,2351.0,4,76300.0,1.0255376344086022,0.7267826445948201,6.333333333333333,0,0.1208333333333333,9.0,15.0,6.0
2786,2786,코코초이,12,2022,63378.4,1853.8,5,77400.0,1.0144167758846658,0.7825344787412353,7.0,0,0.1660899653979238,9.0,15.0,8.0
2787,2787,코코초이,1,2023,49684.5,1662.75,4,78800.0,1.0180878552971575,0.7555619452467642,7.0,0,0.2081218274111675,9.0,15.0,8.0
2788,2788,코코초이,2,2023,78099.25,1778.75,4,79400.0,1.0076142131979695,0.6598591904486379,7.0,0,0.1680672268907563,9.0,15.0,8.0
2789,2789,코코초이,3,2023,61435.4,1786.6,5,80100.0,1.008816120906801,0.6953981785017227,7.0,0,0.1099476439790576,9.0,15.0,6.0
2790,2790,코코초이,4,2023,59412.5,1544.25,4,83900.0,1.0474406991260925,0.7237732697526614,7.0,0,0.1242937853107344,9.0,15.0,6.0
2791,2791,코코초이,5,2023,59436.25,1069.75,4,85000.0,1.0131108462455305,0.6802128997204382,7.0,0,0.11875,9.0,15.0,6.0
2792,2792,코코초이,6,2023,48969.6,1392.4,5,85600.0,1.0070588235294118,0.6608825172198579,7.0,0,0.1432835820895522,9.0,15.0,6.0
2793,2793,코코초이,7,2023,40304.25,1125.25,4,85800.0,1.0023364485981308,0.5859106665882985,7.0,0,0.1949152542372881,9.0,15.0,8.0
2794,2794,코코초이,8,2023,60260.5,1206.25,4,86700.0,1.0104895104895104,0.6048909446183439,7.0,0,0.1559139784946236,9.0,15.0,8.0
2795,2795,큐도리,8,2022,6110.0,38.0,1,78000.0,0.9961685823754788,0.5452201042486273,,1,0.0,9.0,6.0,2.0
2796,2796,큐도리,9,2022,3854.0,30.5,2,77800.0,0.9974358974358974,0.4783816776777568,24.0,0,0.2,9.0,6.0,8.0
2797,2797,큐도리,10,2022,3353.333333333333,41.33333333333334,3,77600.0,0.9974293059125964,0.5991114951097049,10.5,0,0.238095238095238,9.0,6.0,8.0
2798,2798,큐도리,11,2022,2125.0,20.0,1,77600.0,1.0,0.3646567839643229,,1,0.0,9.0,3.0,2.0
2799,2799,큐도리,12,2022,,,0,77500.0,0.9987113402061856,,,2,,9.0,0.0,0.0
2800,2800,큐도리,1,2023,1909.0,21.0,2,77300.0,0.9974193548387096,0.5856079416615623,21.0,0,0.125,9.0,3.0,6.0
2801,2801,큐도리,2,2023,1638.75,16.75,4,77100.0,0.9974126778783958,0.7066230654716492,5.666666666666667,0,0.1666666666666666,9.0,3.0,8.0
2802,2802,큐도리,3,2023,2202.333333333333,36.0,3,76800.0,0.9961089494163424,0.5400464482167188,7.0,0,0.125,9.0,3.0,6.0
2803,2803,큐도리,4,2023,4680.0,93.0,1,76600.0,0.9973958333333334,0.369048395577599,,1,0.0,9.0,6.0,2.0
2804,2804,큐도리,5,2023,,,0,76400.0,0.9973890339425588,,,2,,9.0,0.0,0.0
2805,2805,큐도리,6,2023,,,0,76200.0,0.9973821989528796,,,3,,9.0,0.0,0.0
2806,2806,큐도리,7,2023,,,0,76000.0,0.9973753280839897,,,4,,9.0,0.0,0.0
2807,2807,큐도리,8,2023,,,0,75700.0,0.9960526315789474,,,5,,9.0,0.0,0.0
2808,2808,파우더룸,8,2022,36093.5,511.0,2,186000.0,0.9946524064171124,0.7116103349326485,7.0,0,0.1861702127659574,12.0,15.0,8.0
2809,2809,파우더룸,9,2022,,,0,185000.0,0.9946236559139784,,,1,,12.0,0.0,0.0
2810,2810,파우더룸,10,2022,,,0,185000.0,1.0,,,2,,12.0,0.0,0.0
2811,2811,파우더룸,11,2022,44608.0,893.0,2,18600.0,0.1005405405405405,0.8536233624297197,21.0,0,0.1906474820143885,6.0,15.0,8.0
2812,2812,파우더룸,12,2022,11408.0,224.0,1,185000.0,9.946236559139784,0.8397023517598388,,1,0.0333333333333333,12.0,9.0,2.0
2813,2813,파우더룸,1,2023,34027.0,205.0,1,185000.0,1.0,0.7691932227238115,,2,0.0,12.0,15.0,2.0
2814,2814,파우더룸,2,2023,36367.0,69.0,1,186000.0,1.0054054054054054,0.7645858710303026,,3,0.0,12.0,15.0,2.0
2815,2815,파우더룸,3,2023,,,0,186000.0,1.0,,,4,,12.0,0.0,0.0
2816,2816,파우더룸,4,2023,,,0,186000.0,1.0,,,5,,12.0,0.0,0.0
2817,2817,파우더룸,5,2023,,,0,185000.0,0.9946236559139784,,,6,,12.0,0.0,0.0
2818,2818,파우더룸,6,2023,,,0,185000.0,1.0,,,7,,12.0,0.0,0.0
2819,2819,파우더룸,7,2023,8962.0,266.0,1,184000.0,0.9945945945945946,0.7514118306165518,,8,0.0268456375838926,12.0,9.0,2.0
2820,2820,파우더룸,8,2023,,,0,184000.0,1.0,,,9,,12.0,0.0,0.0
2821,2821,팔색쪼마리,8,2022,1940.0,22.0,1,4860.0,1.0125,0.5099028093474252,,5,0.0,3.0,3.0,2.0
2822,2822,팔색쪼마리,9,2022,,,0,4910.0,1.0102880658436213,,,6,,3.0,0.0,0.0
2823,2823,팔색쪼마리,10,2022,30605.5,327.0,2,5100.0,1.0386965376782078,0.5417881951493732,11.0,0,0.0294117647058823,3.0,12.0,2.0
2824,2824,팔색쪼마리,11,2022,,,0,5240.0,1.0274509803921568,,,1,,3.0,0.0,0.0
2825,2825,팔색쪼마리,12,2022,1234.0,13.0,2,5380.0,1.0267175572519085,0.5636534889539083,10.0,0,0.0,3.0,3.0,2.0
2826,2826,팔색쪼마리,1,2023,1015.0,24.0,1,5560.0,1.033457249070632,0.5798346532715691,,1,0.0,3.0,3.0,2.0
2827,2827,팔색쪼마리,2,2023,2233.25,22.5,4,5740.0,1.0323741007194245,0.8378736786544323,1.333333333333333,0,0.1428571428571428,3.0,3.0,6.0
2828,2828,팔색쪼마리,3,2023,1661.0,23.0,1,5910.0,1.029616724738676,0.634458065032959,,1,0.0,3.0,3.0,2.0
2829,2829,팔색쪼마리,4,2023,,,0,6080.0,1.0287648054145515,,,2,,3.0,0.0,0.0
2830,2830,팔색쪼마리,5,2023,451.0,8.0,1,6230.0,1.024671052631579,0.3675262928009033,,3,0.0,3.0,3.0,2.0
2831,2831,팔색쪼마리,6,2023,,,0,6320.0,1.014446227929374,,,4,,3.0,0.0,0.0
2832,2832,팔색쪼마리,7,2023,435.0,6.0,1,6370.0,1.0079113924050631,0.1323524713516235,,5,0.0,3.0,3.0,2.0
2833,2833,팔색쪼마리,8,2023,131.75,1.5,4,6420.0,1.0078492935635792,0.8495194911956787,6.666666666666667,0,1.0,3.0,0.0,10.0
2834,2834,패션 팬아시아,8,2022,208606.3333333333,2508.666666666667,3,121000.0,1.0,0.6178848051270585,10.5,0,0.116504854368932,12.0,15.0,6.0
2835,2835,패션 팬아시아,9,2022,159954.25,2764.75,4,124000.0,1.024793388429752,0.7521996783018112,9.333333333333334,0,0.160377358490566,12.0,15.0,8.0
2836,2836,패션 팬아시아,10,2022,63886.75,1263.25,4,126000.0,1.0161290322580645,0.6894310546580271,4.666666666666667,0,0.08,12.0,15.0,4.0
2837,2837,패션 팬아시아,11,2022,51249.33333333334,798.0,3,128000.0,1.0158730158730158,0.6575787535860391,5.5,0,0.1621621621621621,12.0,15.0,8.0
2838,2838,패션 팬아시아,12,2022,46671.33333333334,846.0,3,143000.0,1.1171875,0.6417203550829607,7.0,0,0.1666666666666666,12.0,15.0,8.0
2839,2839,패션 팬아시아,1,2023,32442.0,608.75,4,149000.0,1.041958041958042,0.7535939453109618,8.0,0,0.1428571428571428,12.0,12.0,6.0
2840,2840,패션 팬아시아,2,2023,42839.5,804.0,2,151000.0,1.0134228187919463,0.7338459438954791,21.0,0,0.1724137931034483,12.0,15.0,8.0
2841,2841,패션 팬아시아,3,2023,29624.0,541.0,1,152000.0,1.0066225165562914,0.7026151905164999,,1,0.0714285714285714,12.0,12.0,4.0
2842,2842,패션 팬아시아,4,2023,322010.0,2742.333333333333,3,157000.0,1.0328947368421053,0.6312557944229671,3.0,0,0.0638297872340425,12.0,15.0,4.0
2843,2843,패션 팬아시아,5,2023,42307.25,729.25,4,161000.0,1.0254777070063694,0.741656413318914,6.666666666666667,0,0.25,12.0,15.0,8.0
2844,2844,패션 팬아시아,6,2023,29066.0,580.0,1,166000.0,1.031055900621118,0.784037032994357,,1,0.0238095238095238,12.0,12.0,2.0
2845,2845,패션 팬아시아,7,2023,66353.33333333333,943.6666666666666,3,168000.0,1.0120481927710845,0.7088668193668127,8.5,0,0.0625,12.0,15.0,4.0
2846,2846,패션 팬아시아,8,2023,22884.16666666667,552.1666666666666,6,168000.0,1.0,0.7720562927825476,5.6,0,0.1914893617021276,12.0,12.0,8.0
2847,2847,패션-정찬양,8,2022,11784.5,136.0,2,5140.0,1.2914572864321607,0.590754394347851,19.0,0,0.1153846153846153,3.0,9.0,6.0
2848,2848,패션-정찬양,9,2022,1870.25,24.0,4,5350.0,1.0408560311284047,0.4697696197388777,9.333333333333334,0,0.2258064516129032,3.0,3.0,8.0
2849,2849,패션-정찬양,10,2022,6440.333333333333,46.33333333333334,6,5570.0,1.0411214953271029,0.5885355184730302,5.4,0,0.1346153846153846,3.0,6.0,6.0
2850,2850,패션-정찬양,11,2022,5151.5,55.0,4,5930.0,1.0646319569120288,0.7498290652655205,7.333333333333333,0,0.0567375886524822,3.0,6.0,4.0
2851,2851,패션-정찬양,12,2022,1847.666666666667,34.0,3,6070.0,1.0236087689713322,0.7103434991729152,4.5,0,0.0632911392405063,3.0,3.0,4.0
2852,2852,패션-정찬양,1,2023,2667.5,30.0,2,6140.0,1.0115321252059308,0.7138722687959671,3.0,0,0.0188679245283018,3.0,3.0,2.0
2853,2853,패션-정찬양,2,2023,5564.333333333333,47.0,3,6290.0,1.02442996742671,0.8153126511362291,5.5,0,0.0843373493975903,3.0,6.0,4.0
2854,2854,패션-정찬양,3,2023,1317.0,17.0,1,6440.0,1.0238473767885532,0.7671872675418854,,1,0.0,3.0,3.0,2.0
2855,2855,패션-정찬양,4,2023,2096.333333333333,38.0,3,6640.0,1.031055900621118,0.729101455770433,11.0,0,0.1666666666666666,3.0,3.0,8.0
2856,2856,패션-정찬양,5,2023,27218.0,167.0,1,6980.0,1.0512048192771084,0.5514763131223875,,1,0.0,3.0,12.0,2.0
2857,2857,패션-정찬양,6,2023,782.5,16.5,2,7260.0,1.0401146131805157,0.7890844702720642,5.0,0,0.25,3.0,3.0,8.0
2858,2858,패션-정찬양,7,2023,578.0,11.0,1,7290.0,1.0041322314049588,0.4025546967983245,,1,0.1428571428571428,3.0,3.0,6.0
2859,2859,패션-정찬양,8,2023,,,0,7320.0,1.0041152263374489,,,2,,3.0,0.0,0.0
2860,2860,팽대표의퍼스널,8,2022,4635.25,86.25,4,38300.0,1.0,0.8308470151092433,7.0,0,0.1071428571428571,9.0,6.0,6.0
2861,2861,팽대표의퍼스널,9,2022,2793.75,46.0,4,38500.0,1.0052219321148823,0.6756390170194209,7.0,0,0.1,9.0,6.0,4.0
2862,2862,팽대표의퍼스널,10,2022,5330.0,108.5,4,38700.0,1.0051948051948052,0.7723916837426482,7.0,0,0.1,9.0,6.0,4.0
2863,2863,팽대표의퍼스널,11,2022,5125.2,77.6,5,38800.0,1.0025839793281657,0.6821387803354183,6.25,0,0.2068965517241379,9.0,6.0,8.0
2864,2864,팽대표의퍼스널,12,2022,9899.666666666666,108.0,3,38800.0,1.0,0.6547786596823822,7.0,0,0.15,9.0,9.0,6.0
2865,2865,팽대표의퍼스널,1,2023,2708.6,48.4,5,38800.0,1.0,0.6999889177466752,7.0,0,0.131578947368421,9.0,3.0,6.0
2866,2866,팽대표의퍼스널,2,2023,2686.5,72.0,4,38800.0,1.0,0.7589155905521833,7.0,0,0.1904761904761904,9.0,3.0,8.0
2867,2867,팽대표의퍼스널,3,2023,2320.25,58.5,4,38800.0,1.0,0.6920843441955379,7.0,0,0.09375,9.0,3.0,4.0
2868,2868,팽대표의퍼스널,4,2023,1183.4,29.0,5,39200.0,1.0103092783505154,0.7180967489257455,7.0,0,0.2857142857142857,9.0,3.0,8.0
2869,2869,팽대표의퍼스널,5,2023,16917.0,113.75,4,39500.0,1.0076530612244898,0.6733704363661153,6.666666666666667,0,0.1538461538461538,9.0,12.0,6.0
2870,2870,팽대표의퍼스널,6,2023,3184.666666666667,44.33333333333334,3,39500.0,1.0,0.3532966772715251,10.0,0,0.2222222222222222,9.0,6.0,8.0
2871,2871,팽대표의퍼스널,7,2023,1909.8,44.2,5,39600.0,1.0025316455696205,0.6221551613675224,7.0,0,0.2222222222222222,9.0,3.0,8.0
2872,2872,팽대표의퍼스널,8,2023,584.0,24.75,4,39600.0,1.0,0.671077472060474,7.0,0,0.15,9.0,3.0,6.0
2873,2873,포푼젤,8,2022,31436.0,187.0,1,12400.0,1.0163934426229508,0.6528544425964355,,1,0.0,6.0,12.0,2.0
2874,2874,포푼젤,9,2022,7496.0,65.0,4,12600.0,1.0161290322580645,0.6327597204953024,9.0,0,0.3,6.0,9.0,8.0
2875,2875,포푼젤,10,2022,5323.75,53.5,4,12800.0,1.0158730158730158,0.6546205532761802,7.0,0,0.3043478260869565,6.0,6.0,8.0
2876,2876,포푼젤,11,2022,6079.5,45.0,2,12900.0,1.0078125,0.6811454600217391,20.0,0,0.15,6.0,6.0,6.0
2877,2877,포푼젤,12,2022,4567.0,74.0,3,13000.0,1.007751937984496,0.6719213719329526,6.5,0,0.35,6.0,6.0,10.0
2878,2878,포푼젤,1,2023,,,0,13100.0,1.0076923076923077,,,1,,6.0,0.0,0.0
2879,2879,포푼젤,2,2023,,,0,13100.0,1.0,,,2,,6.0,0.0,0.0
2880,2880,포푼젤,3,2023,5018.0,47.66666666666666,3,13200.0,1.0076335877862594,0.5275911872585615,13.0,0,0.3529411764705882,6.0,6.0,10.0
2881,2881,포푼젤,4,2023,2755.5,33.5,2,13300.0,1.0075757575757576,0.6265473067760468,14.0,0,0.25,6.0,6.0,8.0
2882,2882,포푼젤,5,2023,9591.5,100.5,2,13400.0,1.0075187969924813,0.7426217221900037,23.0,0,0.1538461538461538,6.0,9.0,6.0
2883,2883,포푼젤,6,2023,3366.0,50.0,4,13500.0,1.007462686567164,0.7238369185258361,5.333333333333333,0,0.36,6.0,6.0,10.0
2884,2884,포푼젤,7,2023,2942.5,32.5,2,13600.0,1.0074074074074073,0.5320057593859159,10.0,0,0.1666666666666666,6.0,6.0,8.0
2885,2885,포푼젤,8,2023,7205.0,47.0,1,13700.0,1.0073529411764706,0.4776453638076782,,1,0.0,6.0,6.0,2.0
2886,2886,퓨딩,8,2022,43404.8,1911.2,5,236000.0,1.0,0.5464071624059981,7.25,0,0.3096774193548387,15.0,15.0,10.0
2887,2887,퓨딩,9,2022,63441.66666666666,1865.0,3,237000.0,1.0042372881355932,0.6572472377026335,10.5,0,0.2459016393442623,15.0,15.0,8.0
2888,2888,퓨딩,10,2022,120025.0,3554.333333333333,3,239000.0,1.0084388185654007,0.5074977484014299,7.0,0,0.1614583333333333,15.0,15.0,8.0
2889,2889,퓨딩,11,2022,39805.0,1453.0,2,244000.0,1.0209205020920502,0.5616286778659151,7.0,0,0.1827956989247312,15.0,15.0,8.0
2890,2890,퓨딩,12,2022,26983.0,1335.0,1,244000.0,1.0,0.4762712445642267,,1,0.0517241379310344,15.0,12.0,4.0
2891,2891,퓨딩,1,2023,22544.0,1122.0,1,243000.0,0.9959016393442623,0.5177813420693079,,2,0.0555555555555555,15.0,12.0,4.0
2892,2892,퓨딩,2,2023,48435.0,2311.5,2,243000.0,1.0,0.4851966228174126,14.0,0,0.136986301369863,15.0,15.0,6.0
2893,2893,퓨딩,3,2023,,,0,243000.0,1.0,,,1,,15.0,0.0,0.0
