Unnamed: 0,유투버,월,댓글 수,영상 수,감성점수
1839,숩니subni,2023/02,9.0,1.0,0.7475334271788597
1840,숩니subni,2023/03,5.0,1.0,0.666613673621958
1841,숩니subni,2023/04,12.0,2.0,0.704558140039444
1842,숩니subni,2023/05,12.0,2.0,0.7554210143930772
1843,숩니subni,2023/06,6.0,1.0,0.8272764152950711
1844,숩니subni,2023/07,10.0,1.0,0.830208882689476
1845,숩니subni,2023/08,1.0,1.0,0.8976069688796997
1846,스라테티션 slathetician,2022/08,0.0,0.0,
1847,스라테티션 slathetician,2022/09,0.0,0.0,
1848,스라테티션 slathetician,2022/10,0.0,0.0,
1849,스라테티션 slathetician,2022/11,36.0,1.0,0.8305769313026119
1850,스라테티션 slathetician,2022/12,0.0,0.0,
1851,스라테티션 slathetician,2023/01,0.0,0.0,
1852,스라테티션 slathetician,2023/02,70.0,1.0,0.7142660178568052
1853,스라테티션 slathetician,2023/03,0.0,0.0,
1854,스라테티션 slathetician,2023/04,0.0,0.0,
1855,스라테티션 slathetician,2023/05,0.0,0.0,
1856,스라테티션 slathetician,2023/06,0.0,0.0,
1857,스라테티션 slathetician,2023/07,11.0,1.0,0.704912326165608
1858,스라테티션 slathetician,2023/08,0.0,0.0,
1859,스완SWAN_현실남자뷰티,2022/08,799.0,8.0,0.6957381699495255
1860,스완SWAN_현실남자뷰티,2022/09,555.0,6.0,0.5852056940218276
1861,스완SWAN_현실남자뷰티,2022/10,1245.0,9.0,0.7137007818012397
1862,스완SWAN_현실남자뷰티,2022/11,583.0,8.0,0.6662858466341756
1863,스완SWAN_현실남자뷰티,2022/12,1009.0,9.0,0.5062827024165755
1864,스완SWAN_현실남자뷰티,2023/01,902.0,8.0,0.7042669823933994
1865,스완SWAN_현실남자뷰티,2023/02,576.0,8.0,0.6241179375788745
1866,스완SWAN_현실남자뷰티,2023/03,1114.0,9.0,0.6059703041239491
1867,스완SWAN_현실남자뷰티,2023/04,1028.0,7.0,0.6462404136922141
1868,스완SWAN_현실남자뷰티,2023/05,1293.0,8.0,0.6156945936956623
1869,스완SWAN_현실남자뷰티,2023/06,845.0,8.0,0.6642643127628823
1870,스완SWAN_현실남자뷰티,2023/07,876.0,7.0,0.5861560992721371
1871,스완SWAN_현실남자뷰티,2023/08,1128.0,9.0,0.5974885930971622
1872,스튜디오앤드-StudioA.N.D,2022/08,8.0,1.0,0.7991328095948255
1873,스튜디오앤드-StudioA.N.D,2022/09,11.0,1.0,0.7768405751576499
1874,스튜디오앤드-StudioA.N.D,2022/10,19.0,1.0,0.7373441910514464
1875,스튜디오앤드-StudioA.N.D,2022/11,0.0,0.0,
1876,스튜디오앤드-StudioA.N.D,2022/12,6.0,2.0,0.7910574499298545
1877,스튜디오앤드-StudioA.N.D,2023/01,3.0,1.0,0.680916021267573
1878,스튜디오앤드-StudioA.N.D,2023/02,3.0,1.0,0.9102849033143785
1879,스튜디오앤드-StudioA.N.D,2023/03,0.0,0.0,
1880,스튜디오앤드-StudioA.N.D,2023/04,1.0,1.0,0.9725695252418518
1881,스튜디오앤드-StudioA.N.D,2023/05,0.0,1.0,
1882,스튜디오앤드-StudioA.N.D,2023/06,0.0,0.0,
1883,스튜디오앤드-StudioA.N.D,2023/07,0.0,0.0,
1884,스튜디오앤드-StudioA.N.D,2023/08,0.0,0.0,
1885,심플리 수빈,2022/08,43.0,2.0,0.9303857623002468
1886,심플리 수빈,2022/09,13.0,3.0,0.7182888976625494
1887,심플리 수빈,2022/10,7.0,1.0,0.7875440794488658
1888,심플리 수빈,2022/11,27.0,4.0,0.8405226830280188
1889,심플리 수빈,2022/12,20.0,4.0,0.920717880981309
1890,심플리 수빈,2023/01,12.0,2.0,0.6782286976064954
1891,심플리 수빈,2023/02,21.0,4.0,0.7530713288680367
1892,심플리 수빈,2023/03,0.0,0.0,
1893,심플리 수빈,2023/04,8.0,2.0,0.6854420462075401
1894,심플리 수빈,2023/05,13.0,3.0,0.8711570273746144
1895,심플리 수빈,2023/06,19.0,2.0,0.8365940451622009
1896,심플리 수빈,2023/07,70.0,3.0,0.8941954128120256
1897,심플리 수빈,2023/08,62.0,5.0,0.7889122562039466
1898,썸블리,2022/08,123.0,2.0,0.746704814181697
1899,썸블리,2022/09,35.0,1.0,0.7143569240030253
1900,썸블리,2022/10,0.0,0.0,
1901,썸블리,2022/11,0.0,0.0,
1902,썸블리,2022/12,0.0,0.0,
1903,썸블리,2023/01,96.0,2.0,0.8014814759884681
1904,썸블리,2023/02,65.0,3.0,0.7877207248435392
1905,썸블리,2023/03,67.0,2.0,0.7256980218918495
1906,썸블리,2023/04,0.0,0.0,
1907,썸블리,2023/05,0.0,0.0,
1908,썸블리,2023/06,0.0,0.0,
1909,썸블리,2023/07,88.0,2.0,0.8096810777177695
1910,썸블리,2023/08,21.0,2.0,0.8423732016423736
1911,씬님,2022/08,0.0,4.0,
1912,씬님,2022/09,0.0,1.0,
1913,씬님,2022/10,0.0,2.0,
1914,씬님,2022/11,0.0,4.0,
1915,씬님,2022/12,19.0,5.0,0.8727328563437743
1916,씬님,2023/01,20.0,4.0,0.7946475184967279
1917,씬님,2023/02,47.0,3.0,0.7848263325771891
1918,씬님,2023/03,58.0,4.0,0.7301252109897113
1919,씬님,2023/04,0.0,4.0,
1920,씬님,2023/05,262.0,5.0,0.6462835264715919
1921,씬님,2023/06,0.0,4.0,
1922,씬님,2023/07,0.0,4.0,
1923,씬님,2023/08,0.0,5.0,
1924,씬스타일ssinstyle,2022/08,188.0,2.0,0.7074484312780487
1925,씬스타일ssinstyle,2022/09,40.0,2.0,0.6588441447374669
1926,씬스타일ssinstyle,2022/10,19.0,2.0,0.41881875426341325
1927,씬스타일ssinstyle,2022/11,13.0,1.0,0.6921025839718905
1928,씬스타일ssinstyle,2022/12,24.0,3.0,0.5155126987134709
1929,씬스타일ssinstyle,2023/01,33.0,2.0,0.6632971017016578
1930,씬스타일ssinstyle,2023/02,7.0,1.0,0.7828324801392026
1931,씬스타일ssinstyle,2023/03,32.0,1.0,0.53303933660419
1932,씬스타일ssinstyle,2023/04,14.0,7.0,0.486924942334493
1933,씬스타일ssinstyle,2023/05,3.0,1.0,0.29281239708264667
1934,씬스타일ssinstyle,2023/06,25.0,1.0,0.46674889393828134
1935,씬스타일ssinstyle,2023/07,27.0,3.0,0.7281688032923518
1936,씬스타일ssinstyle,2023/08,30.0,2.0,0.7368779693331037
1937,아두찌로그,2022/08,6.0,16.0,0.6521359852382115
1938,아두찌로그,2022/09,7.0,14.0,0.7579284650938851
1939,아두찌로그,2022/10,4.0,13.0,0.3668855130672455
1940,아두찌로그,2022/11,6.0,20.0,0.6486921459436417
1941,아두찌로그,2022/12,5.0,18.0,0.7240176320075988
1942,아두찌로그,2023/01,4.0,9.0,0.5657247751951218
1943,아두찌로그,2023/02,2.0,13.0,0.9054782688617706
1944,아두찌로그,2023/03,1.0,16.0,0.0947432816028595
1945,아두찌로그,2023/04,2.0,18.0,0.9784377813339233
1946,아두찌로그,2023/05,7.0,17.0,0.9454700821324399
1947,아두찌로그,2023/06,2.0,28.0,0.6372122565905253
1948,아두찌로그,2023/07,4.0,12.0,0.8148626536130905
1949,아두찌로그,2023/08,3.0,10.0,0.7166605740785599
1950,아름송이,2022/08,69.0,3.0,0.6071140628573153
1951,아름송이,2022/09,432.0,3.0,0.7585570952622822
1952,아름송이,2022/10,71.0,4.0,0.6606599149518999
1953,아름송이,2022/11,640.0,3.0,0.6967813042345616
1954,아름송이,2022/12,210.0,5.0,0.666021499786471
1955,아름송이,2023/01,74.0,3.0,0.7802723433097564
1956,아름송이,2023/02,298.0,3.0,0.6677274782579024
1957,아름송이,2023/03,59.0,3.0,0.6912659065989716
1958,아름송이,2023/04,39.0,2.0,0.3737540403579144
1959,아름송이,2023/05,280.0,2.0,0.35546579368756925
1960,아름송이,2023/06,100.0,3.0,0.7705727916179825
1961,아름송이,2023/07,375.0,3.0,0.6590641185158597
1962,아름송이,2023/08,39.0,2.0,0.6641540045247358
1963,아름하다,2022/08,129.0,7.0,0.8410886979839775
1964,아름하다,2022/09,131.0,7.0,0.7867297768889375
1965,아름하다,2022/10,137.0,6.0,0.696970296810286
1966,아름하다,2022/11,440.0,10.0,0.6620957160945488
1967,아름하다,2022/12,276.0,10.0,0.7286477742560831
1968,아름하다,2023/01,358.0,10.0,0.516022015399274
1969,아름하다,2023/02,241.0,8.0,0.7448936367246706
1970,아름하다,2023/03,489.0,9.0,0.7828178324051142
1971,아름하다,2023/04,187.0,6.0,0.8415324539875538
1972,아름하다,2023/05,597.0,9.0,0.7798593363120513
1973,아름하다,2023/06,365.0,8.0,0.7415609674794333
1974,아름하다,2023/07,365.0,10.0,0.6156511797702738
1975,아름하다,2023/08,178.0,6.0,0.7523278723974697
1976,아옳이,2022/08,886.0,4.0,0.6580188174930676
1977,아옳이,2022/09,388.0,2.0,0.7118084771865154
1978,아옳이,2022/10,337.0,2.0,0.5925432844508546
1979,아옳이,2022/11,935.0,5.0,0.6618723916995902
1980,아옳이,2022/12,584.0,2.0,0.8676138924193302
1981,아옳이,2023/01,360.0,1.0,0.6848048191377586
1982,아옳이,2023/02,360.0,1.0,0.7914136005621815
1983,아옳이,2023/03,1078.0,3.0,0.8423486350302685
1984,아옳이,2023/04,929.0,3.0,0.8136709550618241
1985,아옳이,2023/05,1553.0,5.0,0.6838084908933159
1986,아옳이,2023/06,1318.0,5.0,0.7296278965965141
1987,아옳이,2023/07,898.0,3.0,0.7366735131005028
1988,아옳이,2023/08,660.0,3.0,0.7365988232189543
1989,아이엠맹,2022/08,60.0,1.0,0.47235571937744963
1990,아이엠맹,2022/09,0.0,0.0,
1991,아이엠맹,2022/10,0.0,0.0,
1992,아이엠맹,2022/11,563.0,2.0,0.6014370527064427
1993,아이엠맹,2022/12,0.0,0.0,
1994,아이엠맹,2023/01,19.0,1.0,0.5936742847328944
1995,아이엠맹,2023/02,171.0,2.0,0.6668934252110461
1996,아이엠맹,2023/03,0.0,0.0,
1997,아이엠맹,2023/04,0.0,0.0,
1998,아이엠맹,2023/05,57.0,2.0,0.6402607947529185
1999,아이엠맹,2023/06,0.0,0.0,
2000,아이엠맹,2023/07,0.0,0.0,
2001,아이엠맹,2023/08,0.0,0.0,
2002,안녕설기,2022/08,3.0,1.0,0.38471828897794086
2003,안녕설기,2022/09,5.0,1.0,0.7237159200012684
2004,안녕설기,2022/10,17.0,2.0,0.5167222330064485
2005,안녕설기,2022/11,34.0,3.0,0.577535689201044
2006,안녕설기,2022/12,6.0,1.0,0.7564476186578925
2007,안녕설기,2023/01,13.0,2.0,0.658021554350853
2008,안녕설기,2023/02,8.0,3.0,0.688409682114919
2009,안녕설기,2023/03,6.0,3.0,0.566387203335762
2010,안녕설기,2023/04,12.0,4.0,0.5961391521351678
2011,안녕설기,2023/05,22.0,3.0,0.8084413463419134
2012,안녕설기,2023/06,98.0,2.0,0.6667755889514136
2013,안녕설기,2023/07,62.0,3.0,0.9244117157559999
2014,안녕설기,2023/08,11.0,2.0,0.5581591576337814
2015,안녕영경,2022/08,47.0,5.0,0.685897569656372
2016,안녕영경,2022/09,13.0,2.0,0.8029392379171708
2017,안녕영경,2022/10,43.0,2.0,0.5635066454227154
2018,안녕영경,2022/11,28.0,2.0,0.6286274880863899
2019,안녕영경,2022/12,19.0,2.0,0.6333457059932478
2020,안녕영경,2023/01,30.0,3.0,0.7545962749343169
2021,안녕영경,2023/02,12.0,1.0,0.7261689454317093
2022,안녕영경,2023/03,43.0,4.0,0.5421629683176676
2023,안녕영경,2023/04,19.0,2.0,0.7958202756503049
2024,안녕영경,2023/05,60.0,6.0,0.7181446660350967
2025,안녕영경,2023/06,42.0,4.0,0.8221238915125529
2026,안녕영경,2023/07,45.0,4.0,0.7652462982059864
2027,안녕영경,2023/08,0.0,0.0,
2028,안녕하새은,2022/08,227.0,4.0,0.7907137393301774
2029,안녕하새은,2022/09,234.0,3.0,0.8212921211352715
2030,안녕하새은,2022/10,538.0,4.0,0.8542251209234861
2031,안녕하새은,2022/11,463.0,4.0,0.7372630868062732
2032,안녕하새은,2022/12,338.0,6.0,0.6970541204935239
2033,안녕하새은,2023/01,188.0,2.0,0.727021591001659
2034,안녕하새은,2023/02,291.0,4.0,0.6831647805905228
2035,안녕하새은,2023/03,133.0,3.0,0.7456555900756608
2036,안녕하새은,2023/04,87.0,2.0,0.7020084630501898
2037,안녕하새은,2023/05,156.0,3.0,0.38374794059979306
2038,안녕하새은,2023/06,250.0,4.0,0.7257062124076837
2039,안녕하새은,2023/07,110.0,3.0,0.7075948233063194
2040,안녕하새은,2023/08,215.0,4.0,0.7660357438969886
2041,애슐리Ashley,2022/08,0.0,0.0,
2042,애슐리Ashley,2022/09,0.0,0.0,
2043,애슐리Ashley,2022/10,7.0,1.0,0.7832556664943695
2044,애슐리Ashley,2022/11,0.0,0.0,
2045,애슐리Ashley,2022/12,0.0,0.0,
2046,애슐리Ashley,2023/01,0.0,0.0,
2047,애슐리Ashley,2023/02,0.0,0.0,
2048,애슐리Ashley,2023/03,0.0,0.0,
2049,애슐리Ashley,2023/04,0.0,0.0,
2050,애슐리Ashley,2023/05,0.0,0.0,
2051,애슐리Ashley,2023/06,0.0,0.0,
2052,애슐리Ashley,2023/07,0.0,0.0,
2053,애슐리Ashley,2023/08,0.0,0.0,
2054,엄마의 보물창고,2022/08,0.0,0.0,
2055,엄마의 보물창고,2022/09,26.0,1.0,0.6416948930341371
2056,엄마의 보물창고,2022/10,4.0,1.0,0.500292915262674
2057,엄마의 보물창고,2022/11,0.0,0.0,
2058,엄마의 보물창고,2022/12,0.0,0.0,
2059,엄마의 보물창고,2023/01,0.0,0.0,
2060,엄마의 보물창고,2023/02,0.0,0.0,
2061,엄마의 보물창고,2023/03,0.0,0.0,
2062,엄마의 보물창고,2023/04,0.0,0.0,
2063,엄마의 보물창고,2023/05,0.0,0.0,
2064,엄마의 보물창고,2023/06,0.0,0.0,
2065,엄마의 보물창고,2023/07,0.0,0.0,
2066,엄마의 보물창고,2023/08,0.0,0.0,
2067,에센스룸,2022/08,372.0,10.0,0.48422160201186737
2068,에센스룸,2022/09,340.0,9.0,0.4446594324255067
2069,에센스룸,2022/10,441.0,12.0,0.510697478414384
2070,에센스룸,2022/11,338.0,7.0,0.560541304267686
2071,에센스룸,2022/12,303.0,8.0,0.5377756036751183
2072,에센스룸,2023/01,192.0,3.0,0.3087777974356574
2073,에센스룸,2023/02,340.0,6.0,0.5266535018156305
2074,에센스룸,2023/03,328.0,6.0,0.46862611778421337
2075,에센스룸,2023/04,183.0,4.0,0.5858398413266799
2076,에센스룸,2023/05,222.0,5.0,0.5674305271013008
2077,에센스룸,2023/06,167.0,4.0,0.6138436342297445
2078,에센스룸,2023/07,505.0,7.0,0.4197905996517681
2079,에센스룸,2023/08,64.0,3.0,0.5433782830959608
2080,에이프롬,2022/08,418.0,5.0,0.7324466464949436
2081,에이프롬,2022/09,544.0,6.0,0.8584975434734254
2082,에이프롬,2022/10,151.0,3.0,0.7438592166796217
2083,에이프롬,2022/11,554.0,7.0,0.8343753679792303
2084,에이프롬,2022/12,131.0,4.0,0.83543216999915
2085,에이프롬,2023/01,171.0,4.0,0.7731671606749296
2086,에이프롬,2023/02,92.0,3.0,0.8047436595964832
2087,에이프롬,2023/03,123.0,4.0,0.7898588568991066
2088,에이프롬,2023/04,345.0,5.0,0.8637461288892038
2089,에이프롬,2023/05,259.0,5.0,0.7088305769203417
2090,에이프롬,2023/06,580.0,8.0,0.7836229575083669
2091,에이프롬,2023/07,431.0,9.0,0.7129189749090177
2092,에이프롬,2023/08,240.0,6.0,0.6782116055251117
2093,엘리,2022/08,381.0,7.0,0.7151351095275665
2094,엘리,2022/09,526.0,9.0,0.8093463852334991
2095,엘리,2022/10,341.0,6.0,0.7940985342802787
2096,엘리,2022/11,208.0,5.0,0.8374787787821202
2097,엘리,2022/12,354.0,4.0,0.8537012028108478
2098,엘리,2023/01,526.0,9.0,0.7858993405208142
2099,엘리,2023/02,432.0,6.0,0.8348916790855372
2100,엘리,2023/03,472.0,8.0,0.7427827693285506
2101,엘리,2023/04,377.0,5.0,0.8306046559567183
2102,엘리,2023/05,286.0,6.0,0.7688831598447233
2103,엘리,2023/06,584.0,7.0,0.7671295230316856
2104,엘리,2023/07,472.0,6.0,0.8591159683809523
2105,엘리,2023/08,314.0,6.0,0.8008385831871985
2106,엘피디,2022/08,803.0,5.0,0.8495431189332432
2107,엘피디,2022/09,988.0,8.0,0.7359720736808468
2108,엘피디,2022/10,1043.0,9.0,0.693982895987966
2109,엘피디,2022/11,834.0,9.0,0.6740299102358855
2110,엘피디,2022/12,990.0,9.0,0.8355729468085454
2111,엘피디,2023/01,381.0,6.0,0.6674402589345919
2112,엘피디,2023/02,608.0,9.0,0.7986471293329944
2113,엘피디,2023/03,796.0,8.0,0.6846862103598352
2114,엘피디,2023/04,598.0,8.0,0.8040659221136202
2115,엘피디,2023/05,366.0,8.0,0.6641839953641218
2116,엘피디,2023/06,799.0,7.0,0.8153107152063781
2117,엘피디,2023/07,519.0,9.0,0.711096115417444
2118,엘피디,2023/08,251.0,7.0,0.648986960106557
2119,여음IsYeoeum,2022/08,0.0,0.0,
2120,여음IsYeoeum,2022/09,0.0,0.0,
2121,여음IsYeoeum,2022/10,0.0,0.0,
2122,여음IsYeoeum,2022/11,0.0,0.0,
2123,여음IsYeoeum,2022/12,0.0,0.0,
2124,여음IsYeoeum,2023/01,0.0,0.0,
2125,여음IsYeoeum,2023/02,0.0,0.0,
2126,여음IsYeoeum,2023/03,21.0,1.0,0.6494716397353582
2127,여음IsYeoeum,2023/04,47.0,3.0,0.4933849070499192
2128,여음IsYeoeum,2023/05,0.0,0.0,
2129,여음IsYeoeum,2023/06,0.0,0.0,
2130,여음IsYeoeum,2023/07,0.0,0.0,
2131,여음IsYeoeum,2023/08,0.0,0.0,
2132,연두콩,2022/08,0.0,3.0,
2133,연두콩,2022/09,0.0,4.0,
2134,연두콩,2022/10,19.0,3.0,0.7117129367532082
2135,연두콩,2022/11,112.0,4.0,0.7325031819554205
2136,연두콩,2022/12,0.0,4.0,
2137,연두콩,2023/01,0.0,3.0,
2138,연두콩,2023/02,0.0,3.0,
2139,연두콩,2023/03,0.0,5.0,
2140,연두콩,2023/04,53.0,1.0,0.8132086027609674
2141,연두콩,2023/05,98.0,4.0,0.731483758429856
2142,연두콩,2023/06,241.0,4.0,0.7014836822179689
2143,연두콩,2023/07,207.0,4.0,0.7081544146413716
2144,연두콩,2023/08,63.0,3.0,0.7904979638475607
2145,연선yeonsun,2022/08,0.0,0.0,
2146,연선yeonsun,2022/09,0.0,0.0,
2147,연선yeonsun,2022/10,4.0,1.0,0.6078839259488242
2148,연선yeonsun,2022/11,2.0,2.0,0.21756525337696075
2149,연선yeonsun,2022/12,18.0,3.0,0.8135683870315552
2150,연선yeonsun,2023/01,5.0,1.0,0.8659340262413024
2151,연선yeonsun,2023/02,2.0,3.0,0.8453786770502726
2152,연선yeonsun,2023/03,2.0,2.0,0.4987548887729645
2153,연선yeonsun,2023/04,1.0,6.0,0.7588216066360474
2154,연선yeonsun,2023/05,1.0,4.0,0.9921309947967529
2155,연선yeonsun,2023/06,0.0,1.0,
2156,연선yeonsun,2023/07,2.0,4.0,0.6916455328464508
2157,연선yeonsun,2023/08,2.0,7.0,0.7829391658306122
2158,예리네일yerinails,2022/08,37.0,2.0,0.5406259804674722
2159,예리네일yerinails,2022/09,8.0,1.0,0.4957169234752655
2160,예리네일yerinails,2022/10,37.0,2.0,0.5836822163491022
2161,예리네일yerinails,2022/11,22.0,1.0,0.5427188672802665
2162,예리네일yerinails,2022/12,17.0,2.0,0.37139702667581276
2163,예리네일yerinails,2023/01,0.0,0.0,
2164,예리네일yerinails,2023/02,3.0,1.0,0.1885158270597458
2165,예리네일yerinails,2023/03,0.0,0.0,
2166,예리네일yerinails,2023/04,0.0,0.0,
2167,예리네일yerinails,2023/05,0.0,0.0,
2168,예리네일yerinails,2023/06,11.0,2.0,0.3551111977833968
2169,예리네일yerinails,2023/07,0.0,0.0,
2170,예리네일yerinails,2023/08,0.0,0.0,
2171,예순이,2022/08,202.0,6.0,0.8282245082514627
2172,예순이,2022/09,53.0,5.0,0.7590611705349551
2173,예순이,2022/10,45.0,4.0,0.7528203263211606
2174,예순이,2022/11,154.0,3.0,0.8986407010862143
2175,예순이,2022/12,61.0,4.0,0.9213015571848987
2176,예순이,2023/01,41.0,3.0,0.7978287770830351
2177,예순이,2023/02,69.0,2.0,0.9298427326734676
2178,예순이,2023/03,20.0,2.0,0.7941417629304139
2179,예순이,2023/04,98.0,4.0,0.8146326319031093
2180,예순이,2023/05,153.0,2.0,0.9155117274995622
2181,예순이,2023/06,83.0,2.0,0.9164212576367639
2182,예순이,2023/07,59.0,3.0,0.8177996422438061
2183,예순이,2023/08,183.0,2.0,0.9114546027053055
2184,예스럽다,2022/08,0.0,0.0,
2185,예스럽다,2022/09,0.0,0.0,
2186,예스럽다,2022/10,0.0,0.0,
2187,예스럽다,2022/11,0.0,0.0,
2188,예스럽다,2022/12,1.0,1.0,0.7960590720176697
2189,예스럽다,2023/01,3.0,1.0,0.9428144693374634
2190,예스럽다,2023/02,0.0,0.0,
2191,예스럽다,2023/03,0.0,0.0,
2192,예스럽다,2023/04,0.0,0.0,
2193,예스럽다,2023/05,0.0,0.0,
2194,예스럽다,2023/06,0.0,0.0,
2195,예스럽다,2023/07,0.0,0.0,
2196,예스럽다,2023/08,0.0,0.0,
2197,예영이예영,2022/08,211.0,5.0,0.7117137081280871
2198,예영이예영,2022/09,165.0,4.0,0.6886026400487727
2199,예영이예영,2022/10,101.0,3.0,0.6475759712403095
2200,예영이예영,2022/11,68.0,4.0,0.8296266667583446
2201,예영이예영,2022/12,90.0,4.0,0.6875937350797745
2202,예영이예영,2023/01,112.0,2.0,0.7238283430232483
2203,예영이예영,2023/02,289.0,4.0,0.8043479039168394
2204,예영이예영,2023/03,195.0,5.0,0.7342872095600789
2205,예영이예영,2023/04,58.0,3.0,0.7435090055323055
2206,예영이예영,2023/05,97.0,3.0,0.65278674119057
2207,예영이예영,2023/06,60.0,4.0,0.7236522948396379
2208,예영이예영,2023/07,48.0,2.0,0.8212410387469501
2209,예영이예영,2023/08,35.0,3.0,0.649190818126491
2210,오늘의하늘,2022/08,153.0,3.0,0.855458922341279
2211,오늘의하늘,2022/09,120.0,3.0,0.7029229143895016
2212,오늘의하늘,2022/10,50.0,3.0,0.7275164503039736
2213,오늘의하늘,2022/11,44.0,3.0,0.8776477626352398
2214,오늘의하늘,2022/12,31.0,2.0,0.14143740380702374
2215,오늘의하늘,2023/01,2.0,1.0,0.9140959467206683
2216,오늘의하늘,2023/02,20.0,1.0,0.6917222206148815
2217,오늘의하늘,2023/03,0.0,0.0,
2218,오늘의하늘,2023/04,14.0,1.0,0.3387476987989524
2219,오늘의하늘,2023/05,134.0,3.0,0.4314069824950131
2220,오늘의하늘,2023/06,20.0,1.0,0.7656740772313085
2221,오늘의하늘,2023/07,20.0,1.0,0.859009157803099
2222,오늘의하늘,2023/08,50.0,1.0,0.5869160017596101
2223,오자Oza,2022/08,58.0,3.0,0.8601283502394629
2224,오자Oza,2022/09,68.0,3.0,0.8478464410702388
2225,오자Oza,2022/10,530.0,7.0,0.5774876515114497
2226,오자Oza,2022/11,806.0,8.0,0.8055711056815672
2227,오자Oza,2022/12,1271.0,10.0,0.6198215958299373
2228,오자Oza,2023/01,329.0,4.0,0.5296588691431362
2229,오자Oza,2023/02,2284.0,8.0,0.6139347083572964
2230,오자Oza,2023/03,1323.0,6.0,0.8207039259095615
2231,오자Oza,2023/04,2329.0,11.0,0.8251026263022944
2232,오자Oza,2023/05,1126.0,7.0,0.7005319412354511
2233,오자Oza,2023/06,896.0,6.0,0.8770996324746745
2234,오자Oza,2023/07,810.0,7.0,0.7479794616425588
2235,오자Oza,2023/08,231.0,3.0,0.4298879388202557
2236,옥뷰티,2022/08,75.0,1.0,0.5088929721490055
2237,옥뷰티,2022/09,40.0,1.0,0.4999421272720945
2238,옥뷰티,2022/10,0.0,0.0,
2239,옥뷰티,2022/11,0.0,0.0,
2240,옥뷰티,2022/12,62.0,1.0,0.8151910911849205
2241,옥뷰티,2023/01,33.0,1.0,0.7565134925254877
2242,옥뷰티,2023/02,63.0,2.0,0.5064352881858952
2243,옥뷰티,2023/03,292.0,1.0,0.7165473726675646
2244,옥뷰티,2023/04,0.0,0.0,
2245,옥뷰티,2023/05,0.0,0.0,
2246,옥뷰티,2023/06,0.0,0.0,
2247,옥뷰티,2023/07,0.0,0.0,
2248,옥뷰티,2023/08,0.0,0.0,
2249,온리원서의,2022/08,43.0,4.0,0.5659784064177544
2250,온리원서의,2022/09,23.0,3.0,0.8272686039025967
2251,온리원서의,2022/10,57.0,3.0,0.5769420864823631
2252,온리원서의,2022/11,19.0,4.0,0.673748400413765
2253,온리원서의,2022/12,94.0,3.0,0.5821925944717848
2254,온리원서의,2023/01,169.0,4.0,0.23004073244502307
2255,온리원서의,2023/02,458.0,4.0,0.6970322207578654
2256,온리원서의,2023/03,73.0,2.0,0.7577513289972416
2257,온리원서의,2023/04,85.0,5.0,0.67954177767273
2258,온리원서의,2023/05,67.0,4.0,0.38601895242799317
2259,온리원서의,2023/06,13.0,3.0,0.44120317800291653
2260,온리원서의,2023/07,50.0,5.0,0.5019699960619539
2261,온리원서의,2023/08,21.0,4.0,0.45913517424615763
2262,올니드,2022/08,46.0,1.0,0.7398643210049598
2263,올니드,2022/09,67.0,2.0,0.6446585525380503
2264,올니드,2022/10,208.0,1.0,0.7399208792933711
2265,올니드,2022/11,56.0,1.0,0.43092894240429525
2266,올니드,2022/12,0.0,0.0,
2267,올니드,2023/01,0.0,0.0,
2268,올니드,2023/02,0.0,0.0,
2269,올니드,2023/03,51.0,1.0,0.6343978451539393
2270,올니드,2023/04,0.0,0.0,
2271,올니드,2023/05,0.0,0.0,
2272,올니드,2023/06,0.0,0.0,
2273,올니드,2023/07,0.0,0.0,
2274,올니드,2023/08,34.0,1.0,0.5543361951907476
2275,와디의 신발장,2022/08,398.0,11.0,0.469982781129205
2276,와디의 신발장,2022/09,581.0,16.0,0.39949662671036396
2277,와디의 신발장,2022/10,284.0,11.0,0.6275873677926649
2278,와디의 신발장,2022/11,571.0,15.0,0.560586414037904
2279,와디의 신발장,2022/12,530.0,19.0,0.6209400189099726
2280,와디의 신발장,2023/01,716.0,19.0,0.5560481297319266
2281,와디의 신발장,2023/02,361.0,9.0,0.5012690871818868
2282,와디의 신발장,2023/03,802.0,13.0,0.5685594717484777
2283,와디의 신발장,2023/04,626.0,16.0,0.6367703188764412
2284,와디의 신발장,2023/05,612.0,13.0,0.6432634731788776
2285,와디의 신발장,2023/06,369.0,13.0,0.5420513516654127
2286,와디의 신발장,2023/07,289.0,11.0,0.45041596800586775
2287,와디의 신발장,2023/08,251.0,13.0,0.5733195302208364
2288,욘조yonzo,2022/08,41.0,7.0,0.6822533334644747
2289,욘조yonzo,2022/09,100.0,6.0,0.4649785752364138
2290,욘조yonzo,2022/10,36.0,7.0,0.6489990014250916
2291,욘조yonzo,2022/11,45.0,7.0,0.5776193992993266
2292,욘조yonzo,2022/12,23.0,5.0,0.6708440846867032
2293,욘조yonzo,2023/01,20.0,3.0,0.5282819459312841
2294,욘조yonzo,2023/02,24.0,5.0,0.6932760664394924
2295,욘조yonzo,2023/03,25.0,5.0,0.8045572318814017
2296,욘조yonzo,2023/04,12.0,3.0,0.5499257636921746
2297,욘조yonzo,2023/05,18.0,6.0,0.6377224975055263
2298,욘조yonzo,2023/06,62.0,8.0,0.7812011036495704
2299,욘조yonzo,2023/07,29.0,7.0,0.6148878393264917
